,Label,Pyruvate,MethylSuccinate,Phosphoglyceric Acid,Glucose 1-phosphate,Malonic Acid,Fumaric Acid,Alpha-Ketoglutaric Acid,Sarcosine,Cadaverine,5-Aminovaleric Acid,Pipecolate,Tyramine,1-Methylhistidine,isoValeric Acid,2-Hydroxyisovaleric Acid,3-Methyl-2-Oxovaleric Acid,2-Aminoisobutyric acid,Creatinine,Betaine,Taurine,1-Methylhistamine,Pyroglutamic Acid,Creatine,4-Hydroxyproline,Homocysteine,Cysteamine,Carnitine,Glycerate,N-AcetylGlycine,Guanidinoacetate,Benzoic acid,Citraconic Acid,Glutaric Acid,Oxaloacetate,Anthranilate,2-Hydroxyglutarate,2-Aminoadipate,Homogentisate,Hydroxyphenylpyruvic acid,Kynurenate,Xanthurenate,Pantothenic acid,L-Kynurenine,3-Hydroxykynurenine,Cytidine,Uridine,1-Methyladenosine,Hypoxanthine,Oxypurinol,Xanthine,Orotate,Allantoin,Urate,Xanthosine,AMP,IMP,ADP,Adenylosuccinate,Choline,Dimethylglycine,Niacinamide,Methylmalonate,Ascorbic Acid,4-Pyridoxic acid,Biotin,Pyridoxal 5'-phosphate,Trimethylamine,Trimethylamine N-oxide,Shikimic Acid,Hippuric Acid,4-Hydroxybutyrate,Acetylcholine,Deoxycarnitine,13-HODE,18-Hydroxyarachidonic acid,Glycochenodeoxycholate,Acetylcarnitine,Azelaic Acid,Myristic Acid,Margaric Acid,Linoleic Acid,Linolenic Acid,Mannose,Sorbitol,Glyceraldehyde,Erythrose,myoinositol,Fructose,D-Glucoronic acid,N-Acetylneuraminic acid,Lactose,Sucrose,Ornithine,Citrulline,Propionate,Oxalic Acid,Acetoacetate,Adipic Acid,Ribose-5-P,Geranyl-PP,Glycine,Alanine,Serine,Proline,Valine,Threonine,Leucine,iso-Leucine,Asparagine,Aspartic Acid,Glutamine,Lysine,Glutamic acid,Methionine,Histidine,Phenylalanine,Arginine,Tyrosine,Tryptophan,Cystine,lactate,3-Hydroxybenzoic acid,Succinate,Glucose,V127,V128,V129,V130,V131,V132,V133
32,1,13.68274578,15.13823341,12.46014047,12.05876462,14.43385076,13.66272688,14.75114729,11.8606425,11.20098145,15.81189535,15.1979385,11.01397546,14.65000533,13.7131713,16.59472984,11.915778,12.3905142,16.70043805,16.20016734,15.08120644,11.03119963,10.82817025,14.59024973,13.88584993,10.12342319,14.27394153,16.74121607,12.43357649,14.34646737,12.10512472,12.97655283,13.93285482,13.6918392,13.21231627,14.38343037,14.83142731,11.18085762,14.28268625,12.30430719,11.92016802,12.07466796,14.6144428,12.70878338,11.88343716,10.62267116,11.33563984,15.37605698,13.85566965,11.957516,13.09681411,14.5299372,13.52474041,17.31023052,12.31581618,13.17971695,10.89197595,12.44267026,11.14862037,17.46437307,13.14086695,11.5183355,15.24819193,14.14299304,13.50730596,12.99458033,12.24251499,13.64390199,16.99983545,17.03998734,15.93843361,12.37208645,15.42189987,11.56711258,11.42516239,10.69661023,12.67833684,17.02362289,13.34323317,13.02475187,12.11663129,11.08287077,14.21300033,16.43949489,11.99808241,11.50515808,12.43300469,15.57352193,14.85140741,14.16212968,12.44030726,13.58784107,12.58852446,15.19625404,17.53159281,10.64246411,11.19604153,11.7813194,12.52305917,11.18538872,11.85115069,4.565783417,5.413138828,3.777263291,4.752798729,4.563553542,4.233382464,4.308581,3.776205617,3.377417893,1.838350718,6.152347165,4.971115811,4.24444448,2.887141049,4.245166066,3.91965178,4.408462028,3.352190772,3.189873447,3.494846849,6.916634719,3.531634543,2.320089694,8.416791022,,,,,,,
33,1,13.6074647,15.74297268,NA,11.70057049,13.82151154,13.44454769,14.89180953,11.08212252,11.35086895,16.44444277,15.933941,10.97178138,15.81502401,13.83347582,17.05835866,NA,11.98235131,16.18631498,16.32884462,14.52393528,12.16556468,11.12449466,15.51143483,14.04727188,10.56637416,13.44088102,16.81565004,12.70712693,13.26196824,13.33251107,12.99369973,13.94287909,14.2023516,12.13465487,14.56959015,14.37858903,12.22096461,14.64362146,11.77186692,12.06063677,12.06796537,13.14112982,12.43117888,NA,10.93606,11.62209874,14.90497242,15.6383912,13.10767231,14.34818317,13.98151826,12.43859735,17.83017443,11.63817588,10.28585376,NA,NA,10.38517571,17.20660409,13.75462645,11.05862128,14.7801428,12.78837765,13.68884875,13.48886067,11.41438317,13.73088247,17.36642733,17.45074573,13.94669499,12.65301547,15.04720885,11.26316065,11.14774638,10.95339985,11.04002658,17.19468337,13.00754214,13.19620441,11.9495761,11.42603554,14.43030806,15.16189843,12.33031471,12.0063817,12.60578403,14.77514903,12.80099775,15.4178431,11.44844227,10.99561632,11.14576694,15.51287925,17.24065072,10.90033134,11.55461688,11.6853136,11.76497329,11.66214364,NA,4.707135616,5.647436739,4.021244958,4.90870679,4.889516712,4.647374536,4.725088658,4.035290723,3.739165473,1.946827178,6.060841682,5.245395313,3.922406604,3.27464272,4.577267828,4.106763115,4.567739786,3.708710765,3.60649636,3.75161108,7.213010646,3.0293527,2.386811306,8.446067167,,,,,,,
34,1,14.07407637,15.55037047,14.36085605,12.78955127,12.53498601,13.78035793,14.69514796,11.88878738,11.22845936,15.98065906,15.41713898,10.99054598,13.87378217,13.77632984,16.15643108,11.75168382,11.98993958,16.2117544,16.48130776,15.59241975,10.51186617,10.72203786,16.05905529,14.18711184,10.31348443,13.35444601,16.61068577,12.53890247,13.46809865,12.13795215,13.30782156,14.93418243,13.34146313,12.8625744,14.55439654,14.77746489,11.54826479,14.61873071,11.79035295,11.7854468,11.67671704,13.55067348,12.44264795,11.6566216,10.17893661,11.35496165,15.42148325,14.56806848,12.28391038,13.61038556,14.37388616,13.44526383,17.55006444,11.96858897,13.37176376,13.5441562,13.75124718,12.14045167,17.10476308,13.64690904,12.42011033,15.01564192,13.43820312,13.52486784,13.20575986,12.20242718,13.52000211,17.76518816,17.95098342,14.96514004,12.3407744,14.82008258,10.91151556,11.73062453,10.73394048,11.19026476,16.37545554,12.96704304,13.3891631,11.48328708,11.57826561,14.24492431,16.31730554,12.15263103,11.56220485,12.42916963,14.86673355,15.07310683,12.83348862,12.10012408,12.40344622,12.73067254,14.86273418,17.2648825,10.81991859,11.2235596,12.30179217,12.23258005,11.1650649,11.64018839,4.911271292,5.722490333,3.980246345,4.836603044,4.706594169,4.785480714,4.415662138,3.719552966,3.596293137,2.464581957,6.002915748,5.034359623,4.927368524,2.969605144,4.291380799,4.077516169,4.344123448,3.585938348,3.16129193,3.124339626,6.830208433,1.628612723,2.728490231,8.435363069,,,,,,,
36,1,13.60871005,15.6205342,13.92626079,11.98548806,13.13802648,13.47309265,14.80525927,12.16735834,10.92898669,16.05647152,15.16795364,10.8126659,15.614926,13.75240777,16.81862961,12.43782448,11.61963312,16.30932268,16.64899319,15.07305632,12.12482976,10.7220444,14.9827076,14.99187248,10.11426987,13.4682445,16.7567956,12.75287452,13.76232424,12.65980006,13.21206077,13.58913856,13.7779317,12.2937895,14.52930721,14.60824674,11.5748384,14.82697812,11.5072084,11.36512725,12.16654534,13.80132626,12.18057431,12.03473639,9.203301985,10.91458214,15.35814312,13.62046792,11.65960543,12.83301736,14.5122108,13.63826072,17.75677137,12.0576119,13.31995428,12.82455253,12.76154645,11.65802905,16.98276726,13.60392201,11.64134282,14.73570277,12.75386313,13.59921021,12.71287239,12.24455373,13.58892367,17.00365411,17.08805547,15.42425896,12.43373656,15.24636832,11.37258749,10.9613131,10.58553182,13.42313128,16.17500405,13.41702408,12.79929348,11.24609819,10.15051994,13.13490527,16.40806709,12.16222274,11.54419919,12.68976602,14.69217427,13.64591246,13.33529618,11.50298293,11.58867548,12.78759124,14.80956325,17.06682004,10.38847158,10.85510091,11.98709323,12.50928763,11.50092596,11.65182031,4.729154313,5.255972259,4.140928286,4.667993699,4.71431572,4.529062723,4.472587169,3.940077546,3.62698072,1.836869144,6.048949309,4.865915624,4.381776529,2.976012561,4.285596181,3.863158641,4.289512252,3.555084287,3.31775462,3.128143122,6.305647897,2.296784744,2.157261732,8.497522047,,,,,,,
37,1,13.91239464,15.71043037,12.54649989,11.65867717,12.79866562,12.76168226,14.73021703,12.11829778,10.9664983,15.98948209,15.6272867,10.87432537,14.66139689,13.84906597,16.16835316,12.07187046,11.65835495,15.89229817,16.1591761,14.63275326,11.23757703,11.39636781,14.43384943,14.06034061,10.0646594,12.64581548,16.45320638,12.44491773,13.21706243,12.61608845,12.83772708,13.86473258,13.70242814,11.88656464,14.37727834,14.32506129,11.5690866,14.37964143,11.31543516,11.82622316,12.168265,12.78699016,12.57783759,12.13169542,9.580425288,11.65453367,15.02511505,13.3913546,12.29522428,13.49457537,14.40006675,13.2148709,17.44943651,11.60550279,12.46709423,10.25799437,12.19421294,11.05580916,16.86732261,13.60908325,11.33789347,13.84520444,12.70730321,13.54411273,13.38861361,12.20866232,13.20197184,15.69269454,16.46294959,14.53523767,12.567177,14.38833146,10.62013957,11.50083609,10.69192893,11.3178218,15.70138525,12.84661201,12.79835472,11.35509378,11.56947364,14.34170711,16.2495242,12.19370262,11.34114718,12.53696893,14.54308156,12.56948575,12.4329734,11.34996212,11.48979914,12.65891567,14.71547374,17.02301911,10.55012408,11.30802459,11.9384522,11.72285925,11.64249627,12.02171945,4.649100859,5.823912637,3.875439631,5.294940843,4.79603033,4.494688341,4.511697351,3.807419919,3.819310482,1.636154791,6.018041273,5.277442019,4.246826848,3.174188853,4.480621631,4.158515211,4.632123018,3.660859946,3.66527305,3.127071101,6.749542404,1.977931624,2.284340189,8.44909701,,,,,,,
39,1,14.27268124,15.39822687,13.91777102,12.55739509,13.11320942,13.03500353,14.70039615,12.47743773,10.884966,16.22995694,15.63536891,10.5899838,16.23092048,13.791507,16.48047998,12.34773003,11.99810894,16.28810093,16.31601689,15.63001877,12.68041035,10.95771703,15.6592714,13.87405736,10.19662398,13.5951262,16.70977141,12.49507115,13.61043054,12.60338641,12.66889161,14.29016909,13.90757409,12.51297119,14.54203853,14.77510686,12.22304945,14.65190422,11.75565234,12.06085392,12.19629159,13.07408758,12.46132361,12.07973169,9.544971303,11.58097176,15.15124437,13.85543408,12.30900049,13.50882047,14.3831731,13.29193845,17.65065644,11.70133497,14.10332403,12.10521672,13.86486082,11.9782413,17.1860729,13.48871536,12.47517402,14.91805504,12.8270491,13.59688407,13.39976698,12.38498649,13.56552496,16.09778648,16.6750715,14.67880432,12.56342822,14.80009508,11.02024804,11.90507999,10.84799242,12.43817797,16.18601691,13.18969163,12.77372022,11.09221588,11.77154033,14.29546233,16.28966813,12.2449763,11.56854211,12.63280147,14.80684739,14.09856613,12.84485718,12.25761234,10.51759595,12.74131199,15.00562811,17.03119766,11.1868596,11.36985853,12.30786468,12.09928224,11.38122148,12.11482727,4.681912031,5.534216553,3.884556119,4.865336649,5.039056637,4.471546036,4.720701375,4.113167999,3.523614113,2.262544206,5.976234035,5.312730677,4.81385694,3.212045082,4.45014787,4.136140618,4.55657671,3.851914782,3.734717558,3.369579345,6.911309616,2.35839715,2.50146498,8.431409302,,,,,,,
40,1,13.55368161,15.33210764,12.97525845,12.17288389,13.98495073,12.71831067,14.72345075,11.62685358,11.23500451,16.07444808,15.36914422,10.4397574,14.48880812,13.67103589,15.57870538,10.92595371,11.62334077,15.74036717,16.38660932,15.0574482,10.9686167,11.03962139,15.04318831,13.20604911,10.51035757,13.15209473,16.75009077,12.49576343,14.02832949,12.19048295,12.79495613,13.61481781,13.32638267,11.97957121,14.49988449,14.42262311,11.40677925,13.90392426,11.41247138,11.49343268,12.25218476,13.85819154,12.15800496,12.12201586,10.38160029,11.58288777,14.9335057,13.37520778,12.33742887,13.48665195,14.3695661,13.25437435,16.9701663,11.5447545,13.18233096,11.40739832,13.13593025,11.07228453,16.83996201,13.27018329,11.69425189,14.09068353,13.44773384,13.58193289,13.28566063,12.40141906,13.62855676,15.89030617,17.37929621,14.67558982,12.47886635,14.46852903,10.58277264,11.25271918,10.6087638,10.49030099,17.34255271,13.00815578,12.07051437,11.21711683,11.33911972,14.18274433,16.41434771,12.17604693,11.4824011,12.48936634,14.66288226,12.62769141,12.3673147,11.70228208,12.59441757,12.67733275,14.95660559,17.0421733,10.08322535,11.03857029,11.63689639,12.1760135,11.38617126,11.99570922,5.092315375,5.273700119,3.994039535,4.623295222,4.713460586,4.294415741,4.322264443,3.504806784,3.476878921,1.971984933,5.97484696,5.006446112,4.410644911,2.809642499,4.254776115,3.911282723,4.286569635,3.484795361,3.36947819,3.082251829,6.165782503,3.179793816,1.858447744,8.375819933,,,,,,,
41,1,13.50364662,15.79845729,13.36352058,12.32903441,12.71240036,13.08389395,14.79207388,12.20649689,11.10338677,15.91822364,15.18940315,10.72807742,14.72079658,13.67118136,16.04596357,10.72287227,12.10436748,16.44114205,16.67746482,15.16759556,11.22070848,11.24633583,14.85667671,14.60646822,10.33664127,13.44870701,16.79592918,12.66581078,13.9170398,12.85058435,14.03833169,14.54100825,13.79163126,13.15414473,14.49736139,14.56381327,11.49554104,14.5391676,12.06367602,11.5010804,12.22265259,13.23271313,12.38894305,12.0923649,10.1943348,11.64741611,15.33257762,13.83864545,12.2315741,13.42906917,14.51578816,13.59991266,17.58442605,11.58588937,13.76885121,11.67933919,13.33074717,11.27238913,17.23872736,13.23939881,12.02168267,15.1013483,14.30775001,13.54710648,13.56828742,12.47361662,13.72698988,15.5573523,17.09906968,16.43430358,12.33032824,15.13926421,11.21871673,11.68679241,10.15890666,11.30880515,16.57366976,13.16954067,12.58797247,11.35253399,11.09415334,14.19234026,16.45168416,12.25465417,12.19505289,12.43610505,15.31375264,14.77912486,13.499572,11.82669341,14.22907858,12.72074275,15.25654617,17.32241345,10.50388686,10.69636033,11.82216602,13.37341184,11.77135053,12.03523813,5.08350939,5.458577661,4.146481329,4.87396193,4.701420336,4.392384114,4.467086756,3.759070353,3.772150137,1.501954688,6.002435719,4.881719607,3.948912699,3.082313668,4.456378331,4.022866779,4.650119908,3.656072995,3.353292292,3.435832419,6.318270539,1.908499723,2.339159678,8.278816188,,,,,,,
42,1,13.18562163,15.6490604,13.12847002,12.19569338,14.37766542,15.32570431,14.47846877,12.22661634,11.09445538,15.57940206,15.26134399,10.73106831,15.53956198,13.72802994,17.17446515,13.44209396,12.2242245,17.38840902,15.52808548,14.93242121,12.00708281,11.14240533,16.14845382,14.4606037,10.14798307,15.11155691,16.84796624,12.67589766,14.89745377,12.2312945,13.48170784,14.2375551,13.19237451,13.85571022,14.30936458,15.81748192,10.50250927,14.45183997,13.38973457,10.93243819,12.35716086,15.16428087,12.3537735,11.89192101,10.46103535,11.14843076,15.6018452,13.5072624,11.42139041,12.57713888,14.47614104,14.02845748,17.49175079,11.83433328,13.39730019,11.02193882,12.68384052,10.84451411,17.34138078,13.41508771,11.66519513,15.68846574,14.8210623,13.4868411,12.92221241,12.32341505,13.75421278,17.47038259,17.27355062,18.04013004,12.15546265,15.44687451,11.61814921,11.18163448,10.12029325,11.57045109,16.88558552,13.20400188,12.00247441,11.39650652,11.37562271,13.93643815,16.26797122,11.74256336,11.02351489,12.55103998,16.63142645,14.71345159,14.15909437,13.47648034,13.43163993,12.76959147,14.73427159,17.54035039,11.22375426,10.59362701,12.32273409,12.29212236,11.63144524,12.32610639,4.935457309,5.543822085,4.04098791,4.77360035,4.430653344,5.105896689,4.111519644,3.423168421,3.826234266,1.514139016,5.968088497,5.02010661,3.873084339,3.094220635,4.278458883,3.892099064,4.11969245,3.115186123,3.18793105,3.122705486,6.074875789,3.341020904,1.845781098,8.399841476,,,,,,,
43,1,13.85550891,15.82711546,13.26526735,11.84419711,15.12676706,17.09388082,15.06758645,12.16401715,11.1511765,16.0832947,15.34723936,10.88080303,15.70969874,13.71651371,16.98545508,10.79926003,11.89653843,16.01453129,16.5844429,14.74275844,12.00936179,11.14240534,15.9667364,14.32789305,10.20937855,14.60916309,17.24773442,13.02673861,13.10037771,12.71063301,13.31853294,14.25547727,13.90926368,12.33253004,14.52138801,14.67676469,11.48582166,14.196066,11.37579858,11.63300262,12.08391286,14.15758802,11.66335555,12.03836428,11.04945943,11.10944309,15.33588708,14.05618168,12.63708817,13.81408777,14.43103146,13.21654681,16.87916398,12.38021786,12.7919449,11.47869204,11.59367054,10.82884483,17.10876694,13.73730497,11.57545064,14.67508675,13.31183628,13.51001755,13.112742,12.25995041,14.09672844,16.62636526,15.57429953,13.20623718,12.57579139,14.72983048,10.98045682,11.59649035,10.51452309,11.2687143,17.01922497,12.98221745,13.4374904,10.95301732,11.65769329,14.48562927,16.46554446,12.46316063,12.0436572,12.07581806,14.53651914,12.93614927,13.96855783,11.0976628,13.8346321,12.81291911,15.43573856,17.45187724,10.87251002,11.34406769,11.79466545,12.183606,11.25629451,11.62340262,5.020992934,5.721303632,4.559238507,4.509432067,4.812756211,5.025743564,4.501261237,3.714081453,3.848531681,1.757368274,6.251218195,5.031066442,3.462450097,3.416049459,4.52747333,4.084900603,4.305352072,3.93018251,3.063406067,3.838333818,6.857591067,2.673680021,2.548547708,8.398240299,,,,,,,
44,1,13.54274326,15.69766557,14.14450744,12.56739678,12.97191534,14.86865652,14.95093875,12.33799621,11.31690293,16.15857395,15.50055071,11.03316456,14.40292434,13.62143694,16.41739361,10.89330208,12.2333338,16.73740114,15.21970256,15.23240091,11.04835831,10.99611553,14.50948224,14.25698831,10.39449199,13.49620227,16.74847169,12.4471486,13.34173035,12.29351169,13.41998954,13.75050888,13.59523041,13.45225358,14.50830473,14.95744579,12.11896561,14.1956171,12.32282528,11.57119753,11.8838088,13.02271614,12.48118911,11.95003615,10.01964453,11.6859496,15.33393866,15.47706847,15.2919253,16.36960786,14.24247899,13.32964,17.15525112,13.49532211,13.73760181,13.09270717,13.53782189,11.24400394,17.3086558,13.45328949,12.15591805,15.44533991,13.51204116,13.56272824,13.42973095,12.2861375,13.6481408,17.38172376,17.09045958,15.40118302,12.521566,15.23455515,11.3619188,11.36858742,10.23483776,13.11208213,16.36387216,13.33222554,12.85650486,11.65305718,11.01488635,13.95259538,16.42518121,12.18092452,11.65800426,12.52404868,15.61959515,13.93805349,13.77222496,12.84063913,12.92299798,12.73805031,15.27498366,17.33599741,10.73781355,10.93068352,11.27516102,12.14389621,11.62185419,11.89058458,4.739407259,5.764076113,3.891450923,4.996894188,4.768812631,4.686533743,4.590902734,3.918606337,3.701076921,2.115495065,6.052457926,5.066746749,4.810715884,3.072520567,4.316029095,4.155609595,4.251033637,3.623232531,3.400402556,3.573865497,6.495785494,1.865180239,2.135729377,8.237084206,,,,,,,
45,1,13.9953934,15.76304482,13.422012,12.30399457,13.35098204,13.34319313,14.94414932,12.34653241,11.35356163,16.04613833,15.62801093,10.86008288,14.43197196,13.79402233,16.51390258,10.76136673,12.02234257,15.96084006,15.91558747,15.27606778,10.97236769,11.2595291,16.05646241,14.06065102,10.31684985,12.8346648,16.85127105,12.67042296,14.00423959,11.858802,13.1134337,13.76000665,13.94807378,12.35141995,14.52111151,14.47046112,11.93843994,14.29712166,11.31620362,12.04577496,12.33395198,13.12679615,12.29682059,12.08553977,9.954157878,11.01648294,14.7878537,14.37335957,13.80022846,14.74794685,14.50077858,13.12748662,17.25926301,12.13524409,13.39892382,11.21008607,13.4572752,11.24331432,17.16698084,13.61062191,11.96098037,14.94465464,12.69394649,13.49266629,12.74002616,12.3475943,13.72336584,18.25923198,16.11752905,14.07573335,12.38615304,14.56929626,10.7871854,11.63008422,10.56237138,10.86400538,16.44235212,12.92942499,12.90568798,11.39987914,11.42047652,13.95237204,16.53770746,12.59380831,12.31810543,12.48361652,14.46867908,13.53677397,12.77474318,11.65404998,12.87442328,12.6033139,14.86314099,16.96153442,10.89574752,11.00146413,11.85813978,12.10443355,11.67422602,12.20543881,5.206613425,5.836281617,4.17256626,5.221792915,4.718274826,4.79416253,4.494621246,3.769138836,3.778377125,1.801858874,6.19943819,5.25478773,4.303912512,3.319859835,4.557091075,4.191057817,4.233931582,4.075761876,3.850117914,3.194136495,6.841580169,2.551982875,2.417318726,8.467315869,,,,,,,
46,1,13.52692116,15.58391446,15.23615309,13.34325864,14.65210922,14.6645708,14.87288268,12.14883425,11.12082509,15.92614461,15.32664458,10.78175875,15.18257921,13.73736455,16.75607222,11.0221823,12.20668611,16.71322665,16.09143737,15.1102103,11.57223176,11.02643779,14.89076094,14.88409871,10.31778668,13.97350255,16.76951033,12.58231332,14.05410704,12.4247427,13.34347908,13.48078,13.58395475,13.07473641,14.51835344,15.07339285,11.61374176,14.59329173,12.29723814,11.26267792,12.05066406,13.90988353,12.79354359,12.02987314,10.17132707,11.4869975,15.06785614,14.4791647,12.08457776,13.23392484,14.38190479,13.98942835,17.46072055,11.78333131,14.3147912,12.72566591,13.40468619,11.7925778,17.35850112,13.86652722,12.25926251,15.21843601,14.26806235,13.52235451,13.21831086,12.18498849,13.64036405,18.22966021,17.4051869,15.42664114,12.34575894,15.34635577,11.4570157,11.87743835,10.44911176,10.90938393,16.98859011,13.11612565,12.92772757,11.26719066,11.76341471,14.13212892,16.37392799,11.91347783,11.83495165,12.5023255,15.62687322,13.61357522,13.36654177,12.11616919,13.83102277,12.62622619,15.01298017,17.45517752,11.30002973,10.84730963,12.26548609,12.31266474,11.23806093,11.92079883,5.086930946,5.464255778,4.079754959,4.940151393,4.698068432,4.5882308,4.524421911,3.78249236,3.768611451,2.011907581,6.090011671,5.016003589,4.519843398,2.99157182,4.480356837,3.970857924,4.432733631,3.383252999,3.35018075,3.31364789,6.379663799,3.679455731,2.722866801,8.486501487,,,,,,,
47,1,14.09832718,15.5729723,13.83973505,12.90805361,12.8300778,14.25337736,14.68820797,12.09190276,11.03391786,16.04877048,15.33926095,10.81841273,14.56778186,13.70693667,17.4939349,10.70100498,12.35820053,16.95671852,16.35874584,15.17460575,11.21519009,10.80830292,15.02398081,15.04728963,10.01389379,13.50546258,16.87792846,12.50474242,13.83140123,12.20400418,12.76763705,13.98359064,13.93980498,12.94169742,14.46911378,15.07379598,11.31969647,14.83331713,12.03590114,12.00677665,11.9693551,13.71894669,13.07819794,12.06418654,9.750257181,11.32829618,15.64428806,13.58826166,11.70493378,12.93717365,14.51052264,13.45802765,17.64282855,12.45637694,14.09739603,12.54106409,13.23303042,11.61290068,17.39808373,13.36899174,12.07110994,15.21087516,13.635433,13.53277164,13.13665626,12.39622522,13.72047214,17.91034861,17.9844902,16.04400059,12.29938236,15.2230151,11.45600248,11.34281543,10.54131513,15.17907682,16.76303229,13.01712051,13.44989419,10.88977443,10.93693044,13.70789226,16.39949121,12.16305613,11.43504874,12.50992954,15.27893546,14.63188123,13.24762638,12.23876495,13.34365912,12.80510852,14.83830622,17.47718786,10.758988,11.5847997,11.67937576,11.98436907,11.32846328,12.07145184,4.919297425,6.089195048,4.055950848,5.013943724,4.789512516,4.57207119,4.437656133,3.927692293,3.680868261,2.267934586,6.035782891,5.005219397,4.255208753,3.170372684,4.492120633,4.102818893,4.716647193,3.649471063,3.322210055,3.487048115,7.053267151,1.250890968,2.50110547,8.518012162,,,,,,,
48,1,14.23792992,15.67888691,13.97697829,12.43052695,12.67435402,13.6796083,14.850197,11.54283618,11.0961117,15.9245149,15.53295891,10.856076,13.48268034,13.70497102,16.71779301,10.64170309,11.97306674,16.6521429,16.03596739,15.05053121,10.13639194,10.88004542,14.83680314,14.12349018,10.40680031,13.24959245,16.57320133,12.49608392,13.67691622,12.32509422,13.00185863,13.50822032,13.69815222,12.5176629,14.39402761,14.58148389,11.35044403,14.46609124,12.00333063,12.44204675,12.02970487,12.99633356,12.8391209,12.06185406,9.963787511,11.74596707,15.31660536,14.75144044,12.05467869,13.24676047,14.4325161,13.3008728,17.5377842,11.89176391,13.54682556,11.54044078,13.08300083,11.48416517,17.15739686,12.89415784,11.94981982,15.04994537,13.64619179,13.4819584,13.37844689,12.36400526,13.38789348,17.17559618,17.15171391,14.6531055,12.36387639,14.8775281,11.01998307,10.95023507,10.24195069,12.43228986,16.4649866,13.1816906,13.33868056,11.48331197,11.12524043,13.67710114,16.39289902,11.99922934,11.40961836,12.44382365,15.2824004,14.55342105,13.50843003,12.32818076,13.52928463,12.52097136,15.01555295,17.58390318,10.64835123,12.21403089,11.37580652,12.68319825,11.66841982,12.04882127,4.846349731,5.649701152,3.811714271,5.139521774,4.580332941,4.69349422,4.225204005,3.73951941,3.741716231,2.100668453,6.110394365,5.134888888,4.395369828,3.0493829,4.369750046,3.93852427,4.500298016,3.366916273,3.343465353,3.536378365,7.527529939,1.756121802,2.449833138,8.363991765,,,,,,,
49,1,13.97015696,16.02772067,14.24431527,13.3286197,13.06740484,15.25011326,14.96873176,11.89499318,11.02822432,16.06219672,15.52553108,10.68434036,14.78732572,13.71070936,17.30562941,10.30243005,12.09545768,16.29715278,16.58402498,15.52762313,11.28939351,10.83273899,15.27414953,14.10195571,10.2638435,13.32760549,16.97821734,12.53234136,13.46620666,12.97731123,13.08560562,13.81781864,13.96725329,12.6759132,14.43753004,14.68478845,11.74937092,14.43187489,11.84781508,11.83637487,12.01122694,12.4297584,12.21195748,11.97881855,10.44336212,11.18595267,15.25605079,13.84132239,12.36428089,13.60930528,14.38575495,13.60264867,17.22885411,12.35385167,14.25176285,12.98441713,13.73187869,11.92188019,17.27060164,13.75424728,12.19400062,15.15311561,13.56509115,13.43550329,12.90834571,12.14518784,13.85189931,17.59260376,18.17799398,13.77722375,12.24365914,15.08944708,11.47154189,12.04972003,9.996174382,12.57144119,16.95016084,13.16655387,13.31815125,12.15139183,11.4998795,14.24288884,16.38823816,12.38157505,12.15482201,12.48148253,14.95627115,14.46025865,14.8743855,12.87601006,12.67753607,12.88025822,15.27588591,17.43822022,11.02013212,11.52253678,11.89296446,12.2389856,11.75516518,11.6153927,5.192826411,5.876088345,4.000456299,4.732406725,4.829503513,4.681438042,4.671274995,4.007797422,4.159842902,2.292997679,6.191731727,5.167055535,4.642715889,3.291091577,4.656869709,4.18505435,4.529080427,3.866081081,3.421320609,3.643749494,6.958296061,1.745002586,2.89035644,8.400513643,,,,,,,
53,1,13.79466286,15.44580087,13.47505473,12.27925564,13.65349078,13.25866518,14.79651438,11.68074121,11.12556842,16.33032128,15.50028842,10.77781221,14.76660685,13.73792992,17.82858539,11.26221633,12.13482096,16.44755297,16.1418529,14.81270724,11.39197558,11.08141174,16.01392818,14.97631106,10.32200272,12.87601189,16.61265071,13.04876599,15.18186702,12.43745406,14.12069226,13.88111702,14.5809586,12.34150202,14.50721921,14.61157592,11.606219,14.62970446,11.87732139,11.36138566,12.10200503,13.20245052,12.47487498,12.04544892,8.909598115,10.56651687,15.34840166,13.3677726,11.77066231,12.96255769,14.3534922,13.09716274,17.5020721,12.10856495,13.97934472,11.89290284,12.31708075,11.49894919,17.27720702,13.40912009,11.58679208,14.73532898,13.14331673,13.58814164,12.4604076,12.35775155,13.44665527,17.46943958,17.77292231,15.159467,12.71617415,14.84259764,11.12916923,11.7110345,10.49876139,13.8937533,16.88973611,13.19735783,13.10934374,11.56151066,11.66408696,14.34551155,16.50104532,12.40555408,11.6678463,12.52704898,15.0342625,13.48908903,12.63436423,11.83553381,11.25776063,12.72474126,15.25314095,16.87999561,10.63066632,10.85548691,12.14322394,12.37667771,11.34759578,12.05328572,5.485010142,5.36103431,4.402749364,4.86238375,4.925258989,4.946814236,4.606938358,4.137957375,3.506846039,1.650760486,6.050004564,5.077195046,4.163215704,3.178347316,4.321101285,4.044856959,4.150974439,3.80406984,3.57345573,3.498864319,6.469232116,2.840019815,2.767086755,8.47464557,,,,,,,
